date,gdp
2022-03-01,21667.693840715187
2022-03-02,21667.693840715187
2022-03-03,21667.693840715187
2022-03-04,21667.693840715187
2022-03-05,21667.693840715187
2022-03-06,21667.693840715187
2022-03-07,21667.693840715187
2022-03-08,21667.693840715187
2022-03-09,21667.693840715187
2022-03-10,21667.693840715187
2022-03-11,21667.693840715187
2022-03-12,21667.693840715187
2022-03-13,21667.693840715187
2022-03-14,21667.693840715187
2022-03-15,21667.693840715187
2022-03-16,21667.693840715187
2022-03-17,21667.693840715187
2022-03-18,21667.693840715187
2022-03-19,21667.693840715187
2022-03-20,21667.693840715187
2022-03-21,21667.693840715187
2022-03-22,21667.693840715187
2022-03-23,21667.693840715187
2022-03-24,21667.693840715187
2022-03-25,21667.693840715187
2022-03-26,21667.693840715187
2022-03-27,21667.693840715187
2022-03-28,21667.693840715187
2022-03-29,21667.693840715187
2022-03-30,21667.693840715187
2022-03-31,21667.693840715187
2022-04-01,21780.14110580312
2022-04-02,21780.14110580312
2022-04-03,21780.14110580312
2022-04-04,21780.14110580312
2022-04-05,21780.14110580312
2022-04-06,21780.14110580312
2022-04-07,21780.14110580312
2022-04-08,21780.14110580312
2022-04-09,21780.14110580312
2022-04-10,21780.14110580312
2022-04-11,21780.14110580312
2022-04-12,21780.14110580312
2022-04-13,21780.14110580312
2022-04-14,21780.14110580312
2022-04-15,21780.14110580312
2022-04-16,21780.14110580312
2022-04-17,21780.14110580312
2022-04-18,21780.14110580312
2022-04-19,21780.14110580312
2022-04-20,21780.14110580312
2022-04-21,21780.14110580312
2022-04-22,21780.14110580312
2022-04-23,21780.14110580312
2022-04-24,21780.14110580312
2022-04-25,21780.14110580312
2022-04-26,21780.14110580312
2022-04-27,21780.14110580312
2022-04-28,21780.14110580312
2022-04-29,21780.14110580312
2022-04-30,21780.14110580312
2022-05-01,21780.14110580312
2022-05-02,21780.14110580312
2022-05-03,21780.14110580312
2022-05-04,21780.14110580312
2022-05-05,21780.14110580312
2022-05-06,21780.14110580312
2022-05-07,21780.14110580312
2022-05-08,21780.14110580312
2022-05-09,21780.14110580312
2022-05-10,21780.14110580312
2022-05-11,21780.14110580312
2022-05-12,21780.14110580312
2022-05-13,21780.14110580312
2022-05-14,21780.14110580312
2022-05-15,21780.14110580312
2022-05-16,21780.14110580312
2022-05-17,21780.14110580312
2022-05-18,21780.14110580312
2022-05-19,21780.14110580312
2022-05-20,21780.14110580312
2022-05-21,21780.14110580312
2022-05-22,21780.14110580312
2022-05-23,21780.14110580312
2022-05-24,21780.14110580312
2022-05-25,21780.14110580312
2022-05-26,21780.14110580312
2022-05-27,21780.14110580312
2022-05-28,21780.14110580312
2022-05-29,21780.14110580312
2022-05-30,21780.14110580312
2022-05-31,21780.14110580312
2022-06-01,21780.14110580312
2022-06-02,21780.14110580312
2022-06-03,21780.14110580312
2022-06-04,21780.14110580312
2022-06-05,21780.14110580312
2022-06-06,21780.14110580312
2022-06-07,21780.14110580312
2022-06-08,21780.14110580312
2022-06-09,21780.14110580312
2022-06-10,21780.14110580312
2022-06-11,21780.14110580312
2022-06-12,21780.14110580312
2022-06-13,21780.14110580312
2022-06-14,21780.14110580312
2022-06-15,21780.14110580312
2022-06-16,21780.14110580312
2022-06-17,21780.14110580312
2022-06-18,21780.14110580312
2022-06-19,21780.14110580312
2022-06-20,21780.14110580312
2022-06-21,21780.14110580312
2022-06-22,21780.14110580312
2022-06-23,21780.14110580312
2022-06-24,21780.14110580312
2022-06-25,21780.14110580312
2022-06-26,21780.14110580312
2022-06-27,21780.14110580312
2022-06-28,21780.14110580312
2022-06-29,21780.14110580312
2022-06-30,21780.14110580312
2022-07-01,21892.76660831518
2022-07-02,21892.76660831518
2022-07-03,21892.76660831518
2022-07-04,21892.76660831518
2022-07-05,21892.76660831518
2022-07-06,21892.76660831518
2022-07-07,21892.76660831518
2022-07-08,21892.76660831518
2022-07-09,21892.76660831518
2022-07-10,21892.76660831518
2022-07-11,21892.76660831518
2022-07-12,21892.76660831518
2022-07-13,21892.76660831518
2022-07-14,21892.76660831518
2022-07-15,21892.76660831518
2022-07-16,21892.76660831518
2022-07-17,21892.76660831518
2022-07-18,21892.76660831518
2022-07-19,21892.76660831518
2022-07-20,21892.76660831518
2022-07-21,21892.76660831518
2022-07-22,21892.76660831518
2022-07-23,21892.76660831518
2022-07-24,21892.76660831518
2022-07-25,21892.76660831518
2022-07-26,21892.76660831518
2022-07-27,21892.76660831518
2022-07-28,21892.76660831518
2022-07-29,21892.76660831518
2022-07-30,21892.76660831518
2022-07-31,21892.76660831518
2022-08-01,21892.76660831518
2022-08-02,21892.76660831518
2022-08-03,21892.76660831518
2022-08-04,21892.76660831518
2022-08-05,21892.76660831518
2022-08-06,21892.76660831518
2022-08-07,21892.76660831518
2022-08-08,21892.76660831518
2022-08-09,21892.76660831518
2022-08-10,21892.76660831518
2022-08-11,21892.76660831518
2022-08-12,21892.76660831518
2022-08-13,21892.76660831518
2022-08-14,21892.76660831518
2022-08-15,21892.76660831518
2022-08-16,21892.76660831518
2022-08-17,21892.76660831518
2022-08-18,21892.76660831518
2022-08-19,21892.76660831518
2022-08-20,21892.76660831518
2022-08-21,21892.76660831518
2022-08-22,21892.76660831518
2022-08-23,21892.76660831518
2022-08-24,21892.76660831518
2022-08-25,21892.76660831518
2022-08-26,21892.76660831518
2022-08-27,21892.76660831518
2022-08-28,21892.76660831518
2022-08-29,21892.76660831518
2022-08-30,21892.76660831518
2022-08-31,21892.76660831518
2022-09-01,21892.76660831518
2022-09-02,21892.76660831518
2022-09-03,21892.76660831518
2022-09-04,21892.76660831518
2022-09-05,21892.76660831518
2022-09-06,21892.76660831518
2022-09-07,21892.76660831518
2022-09-08,21892.76660831518
2022-09-09,21892.76660831518
2022-09-10,21892.76660831518
2022-09-11,21892.76660831518
2022-09-12,21892.76660831518
2022-09-13,21892.76660831518
2022-09-14,21892.76660831518
2022-09-15,21892.76660831518
2022-09-16,21892.76660831518
2022-09-17,21892.76660831518
2022-09-18,21892.76660831518
2022-09-19,21892.76660831518
2022-09-20,21892.76660831518
2022-09-21,21892.76660831518
2022-09-22,21892.76660831518
2022-09-23,21892.76660831518
2022-09-24,21892.76660831518
2022-09-25,21892.76660831518
2022-09-26,21892.76660831518
2022-09-27,21892.76660831518
2022-09-28,21892.76660831518
2022-09-29,21892.76660831518
2022-09-30,21892.76660831518
2022-10-01,22004.679068190035
2022-10-02,22004.679068190035
2022-10-03,22004.679068190035
2022-10-04,22004.679068190035
2022-10-05,22004.679068190035
2022-10-06,22004.679068190035
2022-10-07,22004.679068190035
2022-10-08,22004.679068190035
2022-10-09,22004.679068190035
2022-10-10,22004.679068190035
2022-10-11,22004.679068190035
2022-10-12,22004.679068190035
2022-10-13,22004.679068190035
2022-10-14,22004.679068190035
2022-10-15,22004.679068190035
2022-10-16,22004.679068190035
2022-10-17,22004.679068190035
2022-10-18,22004.679068190035
2022-10-19,22004.679068190035
2022-10-20,22004.679068190035
2022-10-21,22004.679068190035
2022-10-22,22004.679068190035
2022-10-23,22004.679068190035
2022-10-24,22004.679068190035
2022-10-25,22004.679068190035
2022-10-26,22004.679068190035
2022-10-27,22004.679068190035
2022-10-28,22004.679068190035
2022-10-29,22004.679068190035
2022-10-30,22004.679068190035
2022-10-31,22004.679068190035
2022-11-01,22004.679068190035
2022-11-02,22004.679068190035
2022-11-03,22004.679068190035
2022-11-04,22004.679068190035
2022-11-05,22004.679068190035
2022-11-06,22004.679068190035
2022-11-07,22004.679068190035
2022-11-08,22004.679068190035
2022-11-09,22004.679068190035
2022-11-10,22004.679068190035
2022-11-11,22004.679068190035
2022-11-12,22004.679068190035
2022-11-13,22004.679068190035
2022-11-14,22004.679068190035
2022-11-15,22004.679068190035
2022-11-16,22004.679068190035
2022-11-17,22004.679068190035
2022-11-18,22004.679068190035
2022-11-19,22004.679068190035
2022-11-20,22004.679068190035
2022-11-21,22004.679068190035
2022-11-22,22004.679068190035
2022-11-23,22004.679068190035
2022-11-24,22004.679068190035
2022-11-25,22004.679068190035
2022-11-26,22004.679068190035
2022-11-27,22004.679068190035
2022-11-28,22004.679068190035
2022-11-29,22004.679068190035
2022-11-30,22004.679068190035
2022-12-01,22004.679068190035
2022-12-02,22004.679068190035
2022-12-03,22004.679068190035
2022-12-04,22004.679068190035
2022-12-05,22004.679068190035
2022-12-06,22004.679068190035
2022-12-07,22004.679068190035
2022-12-08,22004.679068190035
2022-12-09,22004.679068190035
2022-12-10,22004.679068190035
2022-12-11,22004.679068190035
2022-12-12,22004.679068190035
2022-12-13,22004.679068190035
2022-12-14,22004.679068190035
2022-12-15,22004.679068190035
2022-12-16,22004.679068190035
2022-12-17,22004.679068190035
2022-12-18,22004.679068190035
2022-12-19,22004.679068190035
2022-12-20,22004.679068190035
2022-12-21,22004.679068190035
2022-12-22,22004.679068190035
2022-12-23,22004.679068190035
2022-12-24,22004.679068190035
2022-12-25,22004.679068190035
2022-12-26,22004.679068190035
2022-12-27,22004.679068190035
2022-12-28,22004.679068190035
2022-12-29,22004.679068190035
2022-12-30,22004.679068190035
2022-12-31,22004.679068190035
2023-01-01,22116.38
2023-01-02,22116.38
2023-01-03,22116.38
2023-01-04,22116.38
2023-01-05,22116.38
2023-01-06,22116.38
2023-01-07,22116.38
2023-01-08,22116.38
2023-01-09,22116.38
2023-01-10,22116.38
2023-01-11,22116.38
2023-01-12,22116.38
2023-01-13,22116.38
2023-01-14,22116.38
2023-01-15,22116.38
2023-01-16,22116.38
2023-01-17,22116.38
2023-01-18,22116.38
2023-01-19,22116.38
2023-01-20,22116.38
2023-01-21,22116.38
2023-01-22,22116.38
2023-01-23,22116.38
2023-01-24,22116.38
2023-01-25,22116.38
2023-01-26,22116.38
2023-01-27,22116.38
2023-01-28,22116.38
2023-01-29,22116.38
2023-01-30,22116.38
2023-01-31,22116.38
2023-02-01,22116.38
2023-02-02,22116.38
2023-02-03,22116.38
2023-02-04,22116.38
2023-02-05,22116.38
2023-02-06,22116.38
2023-02-07,22116.38
2023-02-08,22116.38
2023-02-09,22116.38
2023-02-10,22116.38
2023-02-11,22116.38
2023-02-12,22116.38
2023-02-13,22116.38
2023-02-14,22116.38
2023-02-15,22116.38
2023-02-16,22116.38
2023-02-17,22116.38
2023-02-18,22116.38
2023-02-19,22116.38
2023-02-20,22116.38
2023-02-21,22116.38
2023-02-22,22116.38
2023-02-23,22116.38
2023-02-24,22116.38
2023-02-25,22116.38
2023-02-26,22116.38
2023-02-27,22116.38
2023-02-28,22116.38
2023-03-01,22116.38
2023-03-02,22116.38
2023-03-03,22116.38
2023-03-04,22116.38
2023-03-05,22116.38
2023-03-06,22116.38
2023-03-07,22116.38
2023-03-08,22116.38
2023-03-09,22116.38
2023-03-10,22116.38
2023-03-11,22116.38
2023-03-12,22116.38
2023-03-13,22116.38
2023-03-14,22116.38
2023-03-15,22116.38
2023-03-16,22116.38
2023-03-17,22116.38
2023-03-18,22116.38
2023-03-19,22116.38
2023-03-20,22116.38
2023-03-21,22116.38
2023-03-22,22116.38
2023-03-23,22116.38
2023-03-24,22116.38
2023-03-25,22116.38
2023-03-26,22116.38
2023-03-27,22116.38
2023-03-28,22116.38
2023-03-29,22116.38
2023-03-30,22116.38
2023-03-31,22116.38
2023-04-01,22227.57
2023-04-02,22227.57
2023-04-03,22227.57
2023-04-04,22227.57
2023-04-05,22227.57
2023-04-06,22227.57
2023-04-07,22227.57
2023-04-08,22227.57
2023-04-09,22227.57
2023-04-10,22227.57
2023-04-11,22227.57
2023-04-12,22227.57
2023-04-13,22227.57
2023-04-14,22227.57
2023-04-15,22227.57
2023-04-16,22227.57
2023-04-17,22227.57
2023-04-18,22227.57
2023-04-19,22227.57
2023-04-20,22227.57
2023-04-21,22227.57
2023-04-22,22227.57
2023-04-23,22227.57
2023-04-24,22227.57
2023-04-25,22227.57
2023-04-26,22227.57
2023-04-27,22227.57
2023-04-28,22227.57
2023-04-29,22227.57
2023-04-30,22227.57
2023-05-01,22227.57
2023-05-02,22227.57
2023-05-03,22227.57
2023-05-04,22227.57
2023-05-05,22227.57
2023-05-06,22227.57
2023-05-07,22227.57
2023-05-08,22227.57
2023-05-09,22227.57
2023-05-10,22227.57
2023-05-11,22227.57
2023-05-12,22227.57
2023-05-13,22227.57
2023-05-14,22227.57
2023-05-15,22227.57
2023-05-16,22227.57
2023-05-17,22227.57
2023-05-18,22227.57
2023-05-19,22227.57
2023-05-20,22227.57
2023-05-21,22227.57
2023-05-22,22227.57
2023-05-23,22227.57
2023-05-24,22227.57
2023-05-25,22227.57
2023-05-26,22227.57
2023-05-27,22227.57
2023-05-28,22227.57
2023-05-29,22227.57
2023-05-30,22227.57
2023-05-31,22227.57
2023-06-01,22227.57
2023-06-02,22227.57
2023-06-03,22227.57
2023-06-04,22227.57
2023-06-05,22227.57
2023-06-06,22227.57
2023-06-07,22227.57
2023-06-08,22227.57
2023-06-09,22227.57
2023-06-10,22227.57
2023-06-11,22227.57
2023-06-12,22227.57
2023-06-13,22227.57
2023-06-14,22227.57
2023-06-15,22227.57
2023-06-16,22227.57
2023-06-17,22227.57
2023-06-18,22227.57
2023-06-19,22227.57
2023-06-20,22227.57
2023-06-21,22227.57
2023-06-22,22227.57
2023-06-23,22227.57
2023-06-24,22227.57
2023-06-25,22227.57
2023-06-26,22227.57
2023-06-27,22227.57
2023-06-28,22227.57
2023-06-29,22227.57
2023-06-30,22227.57
2023-07-01,22338.77
2023-07-02,22338.77
2023-07-03,22338.77
2023-07-04,22338.77
2023-07-05,22338.77
2023-07-06,22338.77
2023-07-07,22338.77
2023-07-08,22338.77
2023-07-09,22338.77
2023-07-10,22338.77
2023-07-11,22338.77
2023-07-12,22338.77
2023-07-13,22338.77
2023-07-14,22338.77
2023-07-15,22338.77
2023-07-16,22338.77
2023-07-17,22338.77
2023-07-18,22338.77
2023-07-19,22338.77
2023-07-20,22338.77
2023-07-21,22338.77
2023-07-22,22338.77
2023-07-23,22338.77
2023-07-24,22338.77
2023-07-25,22338.77
2023-07-26,22338.77
2023-07-27,22338.77
2023-07-28,22338.77
2023-07-29,22338.77
2023-07-30,22338.77
2023-07-31,22338.77
2023-08-01,22338.77
2023-08-02,22338.77
2023-08-03,22338.77
2023-08-04,22338.77
2023-08-05,22338.77
2023-08-06,22338.77
2023-08-07,22338.77
2023-08-08,22338.77
2023-08-09,22338.77
2023-08-10,22338.77
2023-08-11,22338.77
2023-08-12,22338.77
2023-08-13,22338.77
2023-08-14,22338.77
2023-08-15,22338.77
2023-08-16,22338.77
2023-08-17,22338.77
2023-08-18,22338.77
2023-08-19,22338.77
2023-08-20,22338.77
2023-08-21,22338.77
2023-08-22,22338.77
2023-08-23,22338.77
2023-08-24,22338.77
2023-08-25,22338.77
2023-08-26,22338.77
2023-08-27,22338.77
2023-08-28,22338.77
2023-08-29,22338.77
2023-08-30,22338.77
2023-08-31,22338.77
2023-09-01,22338.77
2023-09-02,22338.77
2023-09-03,22338.77
2023-09-04,22338.77
2023-09-05,22338.77
2023-09-06,22338.77
2023-09-07,22338.77
2023-09-08,22338.77
2023-09-09,22338.77
2023-09-10,22338.77
2023-09-11,22338.77
2023-09-12,22338.77
2023-09-13,22338.77
2023-09-14,22338.77
2023-09-15,22338.77
2023-09-16,22338.77
2023-09-17,22338.77
2023-09-18,22338.77
2023-09-19,22338.77
2023-09-20,22338.77
2023-09-21,22338.77
2023-09-22,22338.77
2023-09-23,22338.77
2023-09-24,22338.77
2023-09-25,22338.77
2023-09-26,22338.77
2023-09-27,22338.77
2023-09-28,22338.77
2023-09-29,22338.77
2023-09-30,22338.77
2023-10-01,22452.06
2023-10-02,22452.06
2023-10-03,22452.06
2023-10-04,22452.06
2023-10-05,22452.06
2023-10-06,22452.06
2023-10-07,22452.06
2023-10-08,22452.06
2023-10-09,22452.06
2023-10-10,22452.06
2023-10-11,22452.06
2023-10-12,22452.06
2023-10-13,22452.06
2023-10-14,22452.06
2023-10-15,22452.06
2023-10-16,22452.06
2023-10-17,22452.06
2023-10-18,22452.06
2023-10-19,22452.06
2023-10-20,22452.06
2023-10-21,22452.06
2023-10-22,22452.06
2023-10-23,22452.06
2023-10-24,22452.06
2023-10-25,22452.06
2023-10-26,22452.06
2023-10-27,22452.06
2023-10-28,22452.06
2023-10-29,22452.06
2023-10-30,22452.06
2023-10-31,22452.06
2023-11-01,22452.06
2023-11-02,22452.06
2023-11-03,22452.06
2023-11-04,22452.06
2023-11-05,22452.06
2023-11-06,22452.06
2023-11-07,22452.06
2023-11-08,22452.06
2023-11-09,22452.06
2023-11-10,22452.06
2023-11-11,22452.06
2023-11-12,22452.06
2023-11-13,22452.06
2023-11-14,22452.06
2023-11-15,22452.06
2023-11-16,22452.06
2023-11-17,22452.06
2023-11-18,22452.06
2023-11-19,22452.06
2023-11-20,22452.06
2023-11-21,22452.06
2023-11-22,22452.06
2023-11-23,22452.06
2023-11-24,22452.06
2023-11-25,22452.06
2023-11-26,22452.06
2023-11-27,22452.06
2023-11-28,22452.06
2023-11-29,22452.06
2023-11-30,22452.06
2023-12-01,22452.06
2023-12-02,22452.06
2023-12-03,22452.06
2023-12-04,22452.06
2023-12-05,22452.06
2023-12-06,22452.06
2023-12-07,22452.06
2023-12-08,22452.06
2023-12-09,22452.06
2023-12-10,22452.06
2023-12-11,22452.06
2023-12-12,22452.06
2023-12-13,22452.06
2023-12-14,22452.06
2023-12-15,22452.06
2023-12-16,22452.06
2023-12-17,22452.06
2023-12-18,22452.06
2023-12-19,22452.06
2023-12-20,22452.06
2023-12-21,22452.06
2023-12-22,22452.06
2023-12-23,22452.06
2023-12-24,22452.06
2023-12-25,22452.06
2023-12-26,22452.06
2023-12-27,22452.06
2023-12-28,22452.06
2023-12-29,22452.06
2023-12-30,22452.06
2023-12-31,22452.06
2024-01-01,22566.61
2024-01-02,22566.61
2024-01-03,22566.61
2024-01-04,22566.61
2024-01-05,22566.61
2024-01-06,22566.61
2024-01-07,22566.61
2024-01-08,22566.61
2024-01-09,22566.61
2024-01-10,22566.61
2024-01-11,22566.61
2024-01-12,22566.61
2024-01-13,22566.61
2024-01-14,22566.61
2024-01-15,22566.61
2024-01-16,22566.61
2024-01-17,22566.61
2024-01-18,22566.61
2024-01-19,22566.61
2024-01-20,22566.61
2024-01-21,22566.61
2024-01-22,22566.61
2024-01-23,22566.61
2024-01-24,22566.61
2024-01-25,22566.61
2024-01-26,22566.61
2024-01-27,22566.61
2024-01-28,22566.61
2024-01-29,22566.61
2024-01-30,22566.61
2024-01-31,22566.61
2024-02-01,22566.61
2024-02-02,22566.61
2024-02-03,22566.61
2024-02-04,22566.61
2024-02-05,22566.61
2024-02-06,22566.61
2024-02-07,22566.61
2024-02-08,22566.61
2024-02-09,22566.61
2024-02-10,22566.61
2024-02-11,22566.61
2024-02-12,22566.61
2024-02-13,22566.61
2024-02-14,22566.61
2024-02-15,22566.61
2024-02-16,22566.61
2024-02-17,22566.61
2024-02-18,22566.61
2024-02-19,22566.61
2024-02-20,22566.61
2024-02-21,22566.61
2024-02-22,22566.61
2024-02-23,22566.61
2024-02-24,22566.61
2024-02-25,22566.61
2024-02-26,22566.61
2024-02-27,22566.61
2024-02-28,22566.61
2024-02-29,22566.61
2024-03-01,22566.61
2024-03-02,22566.61
2024-03-03,22566.61
2024-03-04,22566.61
2024-03-05,22566.61
2024-03-06,22566.61
2024-03-07,22566.61
2024-03-08,22566.61
2024-03-09,22566.61
2024-03-10,22566.61
2024-03-11,22566.61
2024-03-12,22566.61
2024-03-13,22566.61
2024-03-14,22566.61
2024-03-15,22566.61
2024-03-16,22566.61
2024-03-17,22566.61
2024-03-18,22566.61
2024-03-19,22566.61
2024-03-20,22566.61
2024-03-21,22566.61
2024-03-22,22566.61
2024-03-23,22566.61
2024-03-24,22566.61
2024-03-25,22566.61
2024-03-26,22566.61
2024-03-27,22566.61
2024-03-28,22566.61
2024-03-29,22566.61
2024-03-30,22566.61
2024-03-31,22566.61
2024-04-01,22682.66
2024-04-02,22682.66
2024-04-03,22682.66
2024-04-04,22682.66
2024-04-05,22682.66
2024-04-06,22682.66
2024-04-07,22682.66
2024-04-08,22682.66
2024-04-09,22682.66
2024-04-10,22682.66
2024-04-11,22682.66
2024-04-12,22682.66
2024-04-13,22682.66
2024-04-14,22682.66
2024-04-15,22682.66
2024-04-16,22682.66
2024-04-17,22682.66
2024-04-18,22682.66
2024-04-19,22682.66
2024-04-20,22682.66
2024-04-21,22682.66
2024-04-22,22682.66
2024-04-23,22682.66
2024-04-24,22682.66
2024-04-25,22682.66
2024-04-26,22682.66
2024-04-27,22682.66
2024-04-28,22682.66
2024-04-29,22682.66
2024-04-30,22682.66
2024-05-01,22682.66
2024-05-02,22682.66
2024-05-03,22682.66
2024-05-04,22682.66
2024-05-05,22682.66
2024-05-06,22682.66
2024-05-07,22682.66
2024-05-08,22682.66
2024-05-09,22682.66
2024-05-10,22682.66
2024-05-11,22682.66
2024-05-12,22682.66
2024-05-13,22682.66
2024-05-14,22682.66
2024-05-15,22682.66
2024-05-16,22682.66
2024-05-17,22682.66
2024-05-18,22682.66
2024-05-19,22682.66
2024-05-20,22682.66
2024-05-21,22682.66
2024-05-22,22682.66
2024-05-23,22682.66
2024-05-24,22682.66
2024-05-25,22682.66
2024-05-26,22682.66
2024-05-27,22682.66
2024-05-28,22682.66
2024-05-29,22682.66
2024-05-30,22682.66
2024-05-31,22682.66
2024-06-01,22682.66
2024-06-02,22682.66
2024-06-03,22682.66
2024-06-04,22682.66
2024-06-05,22682.66
2024-06-06,22682.66
2024-06-07,22682.66
2024-06-08,22682.66
2024-06-09,22682.66
2024-06-10,22682.66
2024-06-11,22682.66
2024-06-12,22682.66
2024-06-13,22682.66
2024-06-14,22682.66
2024-06-15,22682.66
2024-06-16,22682.66
2024-06-17,22682.66
2024-06-18,22682.66
2024-06-19,22682.66
2024-06-20,22682.66
2024-06-21,22682.66
2024-06-22,22682.66
2024-06-23,22682.66
2024-06-24,22682.66
2024-06-25,22682.66
2024-06-26,22682.66
2024-06-27,22682.66
2024-06-28,22682.66
2024-06-29,22682.66
2024-06-30,22682.66
2024-07-01,22800.63
2024-07-02,22800.63
2024-07-03,22800.63
2024-07-04,22800.63
2024-07-05,22800.63
2024-07-06,22800.63
2024-07-07,22800.63
2024-07-08,22800.63
2024-07-09,22800.63
2024-07-10,22800.63
2024-07-11,22800.63
2024-07-12,22800.63
2024-07-13,22800.63
2024-07-14,22800.63
2024-07-15,22800.63
2024-07-16,22800.63
2024-07-17,22800.63
2024-07-18,22800.63
2024-07-19,22800.63
2024-07-20,22800.63
2024-07-21,22800.63
2024-07-22,22800.63
2024-07-23,22800.63
2024-07-24,22800.63
2024-07-25,22800.63
2024-07-26,22800.63
2024-07-27,22800.63
2024-07-28,22800.63
2024-07-29,22800.63
2024-07-30,22800.63
2024-07-31,22800.63
2024-08-01,22800.63
2024-08-02,22800.63
2024-08-03,22800.63
2024-08-04,22800.63
2024-08-05,22800.63
2024-08-06,22800.63
2024-08-07,22800.63
2024-08-08,22800.63
2024-08-09,22800.63
2024-08-10,22800.63
2024-08-11,22800.63
2024-08-12,22800.63
2024-08-13,22800.63
2024-08-14,22800.63
2024-08-15,22800.63
2024-08-16,22800.63
2024-08-17,22800.63
2024-08-18,22800.63
2024-08-19,22800.63
2024-08-20,22800.63
2024-08-21,22800.63
2024-08-22,22800.63
2024-08-23,22800.63
2024-08-24,22800.63
2024-08-25,22800.63
2024-08-26,22800.63
2024-08-27,22800.63
2024-08-28,22800.63
2024-08-29,22800.63
2024-08-30,22800.63
2024-08-31,22800.63
2024-09-01,22800.63
2024-09-02,22800.63
2024-09-03,22800.63
2024-09-04,22800.63
2024-09-05,22800.63
2024-09-06,22800.63
2024-09-07,22800.63
2024-09-08,22800.63
2024-09-09,22800.63
2024-09-10,22800.63
2024-09-11,22800.63
2024-09-12,22800.63
2024-09-13,22800.63
2024-09-14,22800.63
2024-09-15,22800.63
2024-09-16,22800.63
2024-09-17,22800.63
2024-09-18,22800.63
2024-09-19,22800.63
2024-09-20,22800.63
2024-09-21,22800.63
2024-09-22,22800.63
2024-09-23,22800.63
2024-09-24,22800.63
2024-09-25,22800.63
2024-09-26,22800.63
2024-09-27,22800.63
2024-09-28,22800.63
2024-09-29,22800.63
2024-09-30,22800.63
2024-10-01,22920.27
2024-10-02,22920.27
2024-10-03,22920.27
2024-10-04,22920.27
2024-10-05,22920.27
2024-10-06,22920.27
2024-10-07,22920.27
2024-10-08,22920.27
2024-10-09,22920.27
2024-10-10,22920.27
2024-10-11,22920.27
2024-10-12,22920.27
2024-10-13,22920.27
2024-10-14,22920.27
2024-10-15,22920.27
2024-10-16,22920.27
2024-10-17,22920.27
2024-10-18,22920.27
2024-10-19,22920.27
2024-10-20,22920.27
2024-10-21,22920.27
2024-10-22,22920.27
2024-10-23,22920.27
2024-10-24,22920.27
2024-10-25,22920.27
2024-10-26,22920.27
2024-10-27,22920.27
2024-10-28,22920.27
2024-10-29,22920.27
2024-10-30,22920.27
2024-10-31,22920.27
2024-11-01,22920.27
2024-11-02,22920.27
2024-11-03,22920.27
2024-11-04,22920.27
2024-11-05,22920.27
2024-11-06,22920.27
2024-11-07,22920.27
2024-11-08,22920.27
2024-11-09,22920.27
2024-11-10,22920.27
2024-11-11,22920.27
2024-11-12,22920.27
2024-11-13,22920.27
2024-11-14,22920.27
2024-11-15,22920.27
2024-11-16,22920.27
2024-11-17,22920.27
2024-11-18,22920.27
2024-11-19,22920.27
2024-11-20,22920.27
2024-11-21,22920.27
2024-11-22,22920.27
2024-11-23,22920.27
2024-11-24,22920.27
2024-11-25,22920.27
2024-11-26,22920.27
2024-11-27,22920.27
2024-11-28,22920.27
2024-11-29,22920.27
2024-11-30,22920.27
2024-12-01,22920.27
2024-12-02,22920.27
2024-12-03,22920.27
2024-12-04,22920.27
2024-12-05,22920.27
2024-12-06,22920.27
2024-12-07,22920.27
2024-12-08,22920.27
2024-12-09,22920.27
2024-12-10,22920.27
2024-12-11,22920.27
2024-12-12,22920.27
2024-12-13,22920.27
2024-12-14,22920.27
2024-12-15,22920.27
2024-12-16,22920.27
2024-12-17,22920.27
2024-12-18,22920.27
2024-12-19,22920.27
2024-12-20,22920.27
2024-12-21,22920.27
2024-12-22,22920.27
2024-12-23,22920.27
2024-12-24,22920.27
